natcode,Incid 1,Incid 2,Incid 3,Incid 4,Incid 5,Incid 6,Incid 7,Incid 8,Incid 9,Incid 10,Incid 11,Incid 12,Incid 13,Incid 14,Incid 15,Incid 16,Incid 17,Incid 18,Incid 19,Incid 20,Incid 21,Incid 22,Incid 23,Incid 24,Incid 25,Incid 26,Incid 27,Incid 28,Incid 29,Incid 30,Incid 31
124661,0.221181924,0.221181924,0.221181924,0.221181924,0.221181924,0.221181924,0.221181924,0,0,0,0,0,0.221181924,0.442363848,0.442363848,0.442363848,0.442795634,0.442795634,0.66419345,0.66419345,0.885591267,0.885375216,0.885375216,0.885375216,1.328062825,1.549406629,2.656125648,3.099569433,5.3135476,4.870751967,5.092149783
124723,0.723659623,0.723659623,0.723659623,0.723659623,0.723659623,0.723659623,0.723659623,0.723659623,0.723659623,0.723659623,0.723659623,0.904574529,1.628234153,1.447319247,1.447319247,1.085489435,1.263632664,1.263632664,1.263632664,1.263632664,1.263632664,1.264135703,1.264135703,1.264135703,1.625317332,1.986498961,1.986498961,1.806987159,1.084192295,1.445589728,1.626288443
124750,0,0,0,0,0,0,0.42918082,0.42918082,1.287542459,1.287542459,1.287542459,1.287542459,1.287542459,1.287542459,1.287542459,1.287542459,1.282688387,1.282688387,1.282688387,1.282688387,1.282688387,1.283293144,1.283293144,1.283293144,0.855528763,0.855528763,1.283293144,1.282688387,1.282688387,1.282688387,1.282688387
124849,0,0,0,0,0,0,0,0.225525292,0.225525292,0.225525292,0.225525292,0.225525292,0.902101171,0.902101171,0.902101171,0.902101171,1.128187332,1.128187332,1.128187332,1.128187332,1.128187332,1.128187332,1.128187332,1.128187332,1.128187332,0.902549866,0.902549866,0.902774381,0.225693595,0.225693595,0.225693595
124885,0.652099846,0.652099846,1.304199693,1.304199693,1.304199693,1.304199693,1.304199693,1.304199693,1.086833077,1.086833077,0.869466461,0.869466461,0.869466461,0.869466461,0.869466461,1.304199693,1.302016148,0.651008074,0.651008074,0.651008074,0.868010765,0.650852405,0.867803207,0.867803207,0.867803207,0.867803207,1.084754008,1.085792548,0.868634038,1.085792548,1.302951057
125123,1.200910989,1.200910989,1.200910989,1.200910989,1.200910989,1.200910989,1.200910989,1.200910989,1.801366485,1.801366485,1.200910989,1.200910989,0.600455495,0.600455495,0.600455495,0.600455495,0.601650035,0.601650035,0.601650035,0.601650035,0.601650035,0.602049272,0.602049272,0.602049272,1.204098544,1.204098544,0.602049272,0.602849337,0.602849337,0.602849337,0.602849337
125016,0.848527709,0.742461746,0.742461746,0.742461746,0.742461746,0.742461746,0.636395781,0.636395781,0.636395781,0.318197891,0.106065963,0.212131927,0.212131927,0.106065963,0.106065963,0.106065963,0.106078364,0.318235094,0.424313459,0.424313459,0.424313459,0.424263855,0.424263855,0.424263855,0.530329818,0.636395781,0.636395781,0.636693511,0.530577926,0.742809096,0.742809096
125061,0.907742124,1.059032478,1.059032478,1.210322832,1.210322832,1.210322832,1.361613186,1.361613186,1.51290354,1.361613186,1.059032478,1.210322832,1.361613186,1.361613186,1.361613186,1.51290354,1.211332781,1.211332781,1.514165976,1.514165976,1.665582573,1.515430521,1.666973573,1.666973573,1.515430521,1.363887469,1.212344416,1.212344416,1.212344416,1.212344416,1.666973573
125659,0,0.438091865,0.87618373,1.314275595,1.314275595,1.314275595,1.314275595,1.752367461,1.752367461,1.752367461,2.190459326,2.190459326,2.628551191,3.066643056,3.504734922,3.942826786,4.385153469,3.946638122,3.946638122,3.946638122,3.946638122,3.946638122,3.946638122,3.946638122,3.946638122,3.508122775,2.631092081,3.066643056,3.066643056,3.504734922,3.504734922
125677,0,0,0.844774909,0.844774909,0.844774909,0.844774909,1.689549819,2.534324728,2.534324728,2.534324728,2.534324728,2.534324728,2.534324728,3.379099638,3.379099638,3.379099638,2.539052946,1.692701964,1.692701964,1.692701964,1.692701964,1.691124422,1.691124422,1.691124422,0.845562211,0.845562211,0.845562211,0.846350982,0,0,0
130286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.557987855,0.557987855,0.557987855,0.557987855,0.557987855,0.557987855,0.557987855,0.557987855
125757,0,0,0,0,0,0.703324227,1.406648454,1.406648454,1.406648454,1.406648454,1.406648454,1.406648454,1.406648454,1.406648454,1.406648454,1.406648454,1.418746291,1.418746291,1.418746291,1.418746291,0.709373145,1.426553856,1.426553856,0.713276928,0,0,0.713276928,0.720070042,0.720070042,0.720070042,0.720070042
125846,0.699528337,0.699528337,0.699528337,0.699528337,0.699528337,0.349764169,0.699528337,0.699528337,0.349764169,0.349764169,0.349764169,0.349764169,0.349764169,0.349764169,0.349764169,0.349764169,0.349360128,0.698720257,0.698720257,1.048080385,1.048080385,1.049292505,1.049292505,1.049292505,0.699528337,1.049292505,1.049292505,1.049292505,2.09858501,2.09858501,2.09858501
125873,1.198531377,1.198531377,1.198531377,0.898898533,0.898898533,0.898898533,0.898898533,0.599265689,0.299632845,0.299632845,0,0,0,0,0,0,0.299731832,0.299731832,0.299731832,0.299731832,0.299731832,0.299830883,0.299830883,0.299830883,0.599661767,0.599661767,0.599661767,0.600058368,0.900087552,0.900087552,0.900087552
125962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352071499,0.352071499,0.352071499,0.352071499,0.352071499,0.352481839,0.352481839,0.352481839,1.057445516,1.057445516,2.467372871,2.474101196,2.474101196,2.474101196,2.474101196
125999,0.221939396,0.221939396,0.221939396,0.221939396,0.221939396,0.221939396,0.221939396,0,0,0,0,0,0,0,0,0,0.22204803,0.22204803,0.22204803,0.22204803,0.22204803,0.22204803,0.22204803,0.22204803,0.22204803,0.22204803,0.22204803,0.2219937,0.2219937,0.2219937,0.2219937
126022,0.682941853,0.682941853,0.682941853,0.682941853,1.024412781,0.682941853,0.682941853,0.682941853,0.682941853,0.682941853,0.682941853,0.682941853,0.682941853,0.682941853,0.682941853,0.682941853,0.683198985,0.683198985,0.683198985,0.341599493,0.341599493,0.684745851,0.342372926,0.342372926,0.684745851,0.684745851,0.684745851,0.684745851,0.342372926,0.342372926,0.342372926
126077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130295,1.222760449,1.222760449,1.222760449,1.222760449,1.222760449,1.222760449,0.611380224,0.611380224,0.611380224,0.611380224,0.611380224,0.611380224,0.611380224,0,0,0,0,0,0,0,0.612205299,0,0.613862146,0.613862146,0.613862146,0.613862146,0.613862146,0.613032603,0.613032603,0.613032603,0.613032603
125472,1.061888297,1.198027823,1.415851063,1.470306873,1.497534779,1.415851063,1.334167348,1.306939444,1.252483634,1.034660393,0.925748772,0.898520867,1.143572013,1.089116203,1.198027823,1.252483634,1.334607919,1.143949645,1.143949645,1.198423437,1.307371023,1.308235037,1.444509519,1.499019313,1.499019313,1.580784003,1.826078072,2.016983528,2.262292336,2.371318473,2.371318473
126102,0,0,0,0,0,0,0,0,0,0,0,0.416569446,0.416569446,0.416569446,0.416569446,0.416569446,1.667043184,1.667043184,1.667043184,1.667043184,1.667043184,1.668576097,1.668576097,1.668576097,2.085720122,2.085720122,1.668576097,1.670111832,1.670111832,1.670111832,1.670111832
126148,0.554238395,0.554238395,0.554238395,0,0.554238395,0.554238395,0.554238395,0.554238395,0.554238395,0.554238395,0.554238395,0.554238395,1.10847679,1.10847679,1.10847679,1.10847679,1.10847679,1.10847679,1.10847679,1.10847679,1.10847679,1.666787972,1.111191981,1.111191981,1.111191981,1.111191981,1.111191981,1.665767906,3.331535812,3.331535812,3.331535812
126166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303035489,0.302934308,0.302934308,0.302934308,0.302934308
126228,0,0,0.599265689,0.599265689,0.599265689,0.599265689,0.599265689,0.599265689,0.599265689,0.599265689,0.599265689,0.599265689,0.599265689,0.599265689,0.599265689,0.599265689,0.600058368,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126326,1.228832848,1.228832848,1.228832848,1.228832848,1.228832848,1.228832848,1.228832848,1.228832848,1.228832848,1.228832848,1.228832848,1.228832848,1.228832848,0,0,0,0,0,0,0,0,0,0,0,0.820703983,0.820703983,0.820703983,0.821447037,1.232170556,1.232170556,1.232170556
126380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41887731,0.41887731,0.837754619,1.256052035,1.256052035,1.256052035,1.256052035,1.256052035,1.256052035,1.257212359,1.676283146,1.676283146,1.676283146
126406,0.263058351,0.263058351,0.526116702,0.526116702,0.526116702,0.526116702,0.526116702,0.526116702,0.526116702,0.263058351,0.263058351,0.263058351,0.263058351,0.263058351,0.526116702,0.526116702,0.789403933,0.526269288,0.526269288,0.526269288,0.526269288,0.526116702,0.526116702,0.526116702,0.526116702,0.526116702,1.315291755,1.051318949,1.051318949,1.051318949,1.051318949
126503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479285923,0.479285923,0.479285923,0.479285923,0.479285923,0.480809884,0.480809884,0.480809884,0.480809884,0.480809884,0.480809884,0.480809884,0.480809884,0.480809884,0.480809884
126433,1.473554006,1.263046292,1.052538576,1.263046292,1.263046292,1.263046292,1.052538576,0.842030861,0.631523145,0.631523145,0.631523145,0.631523145,0.631523145,0.631523145,0.842030861,0.842030861,0.844185395,0.844185395,0.633139046,0.633139046,0.844185395,1.056214497,1.056214497,1.056214497,1.056214497,1.056214497,0.844971597,1.056214497,1.056214497,1.056214497,0.844971597
126585,0,0,0.260864937,1.304324688,1.304324688,1.304324688,1.304324688,1.304324688,1.304324688,1.304324688,1.304324688,1.304324688,1.304324688,1.304324688,1.304324688,1.304324688,1.305075162,1.04406013,0,0,0,0,0,0,0,0,0,0,0,0,0
126647,0.582154798,0.873232197,0.873232197,0.873232197,0.873232197,0.873232197,0.873232197,0.873232197,0.582154798,0.582154798,0.582154798,0.582154798,0.582154798,1.455386995,1.455386995,1.455386995,0.874354243,0.874354243,0.874354243,0.874354243,0.874354243,0.874916348,0.874916348,0.874916348,0.874916348,0.583277565,0.583277565,0,0.291920287,0.291920287,0.291920287
126674,0.744900043,0.744900043,0.744900043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126718,0.733458571,0.733458571,0.733458571,0.733458571,0.733458571,0.733458571,0.733458571,0.733458571,0.488972381,0.488972381,0.244486191,0.244486191,0.244486191,0,0,0,0,0.244420327,0.244420327,0.244420327,0.244420327,0.489236049,0.489236049,0.489236049,0.489236049,0.489236049,0.489236049,0.488840653,0.73326098,0.73326098,0.73326098
126772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222760449,1.222760449,1.222760449,1.221937041,1.221937041,1.221937041,1.221937041,1.221937041,1.221937041,1.226065206,1.226065206,1.226065206,1.226065206
126825,1.28602162,1.28602162,1.28602162,1.28602162,1.28602162,1.28602162,0.64301081,0.64301081,0.64301081,0.64301081,0.64301081,1.28602162,1.28602162,0.64301081,0.64301081,0.64301081,0.64301081,0.64301081,0.64301081,0.64301081,0.64301081,0.642555419,0.642555419,0.642555419,0.642555419,0.642555419,0.642555419,0.642555419,0.642555419,0.642555419,1.28511084
125490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500434778,1.000869556,1.000869556,1.000869556,1.501304334
126905,1.039276349,1.039276349,1.039276349,1.039276349,1.039276349,1.039276349,1.039276349,1.039276349,0,0,0,0,0,0,0,0,0,0,0,1.059916183,1.059916183,1.072444743,1.072444743,2.144889487,2.144889487,2.144889487,2.144889487,2.144889487,2.144889487,2.144889487,2.144889487
126978,0.245877575,0,0,0,0,0,0,0,0.245877575,0.245877575,0.245877575,0.245877575,0.245877575,0.49175515,0.49175515,0.737632726,0.738232915,0.738232915,0.738232915,0.738232915,0.984310554,0.734448127,0.979264169,0.979264169,1.224080212,1.224080212,0.979264169,0.979264169,1.224080212,0.979264169,0.979264169
127019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383956095,0.383956095,0.383956095,0.383956095,0.383956095,0.383956095,0.383956095,0.575934143,0.575447094,0.575447094,0.575447094,0.575447094,0.575447094,0.575447094,0.383874869,0.383874869,0.383874869,0.575812303
127064,0.258560345,0.258560345,0.258560345,0.258560345,0.258560345,0.258560345,0.258560345,0.258560345,0.258560345,0.258560345,0.258560345,0.517120691,0.517120691,0.258560345,0.517120691,0.517120691,0.777009637,0.777009637,0.777009637,0.777009637,0.777009637,1.036308684,1.036308684,1.036308684,1.295385855,1.295385855,1.036308684,1.038681457,1.038681457,1.298351822,1.298351822
130302,0,0.407953351,0.407953351,0.407953351,0.407953351,0.407953351,0.407953351,0.407953351,0.407953351,0.407953351,0.407953351,0.407953351,0.407953351,0.407953351,0.407953351,0.407953351,0,0,0,0,0,0,0,0,0,0,0.407770001,1.222760449,1.222760449,1.222760449,1.222760449
130311,1.457101048,1.942801398,0.971400699,0.971400699,0.971400699,0.971400699,0.971400699,1.457101048,1.457101048,1.457101048,0.971400699,0.971400699,0.971400699,1.942801398,1.942801398,1.942801398,1.9469705,1.9469705,2.433713124,2.433713124,2.433713124,2.436327209,2.436327209,2.436327209,2.436327209,1.949061767,1.949061767,1.949061767,0.974530884,0.974530884,0.974530884
125588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127126,0,0,0,0,0,0,0,0,0,0,0,0.861622272,0.861622272,0.861622272,0.861622272,0.861622272,1.297361658,1.297361658,1.729815544,1.729815544,1.729815544,1.729815544,1.729815544,1.729815544,1.729815544,1.729815544,0.864907772,0.865320222,0.865320222,1.297980333,1.297980333
127144,0.659126954,0.659126954,0.659126954,0.329563477,0.329563477,0.329563477,0.329563477,0.329563477,0.329563477,0.329563477,0.329563477,0.329563477,0.329563477,0.329563477,0.329563477,0,0,0,0,0,0,0,0.33016312,0.33016312,0.33016312,0.33016312,0.33016312,0.33028331,0.33028331,0.33028331,0.33028331
127171,0.363642586,0.363642586,0.363642586,0.363642586,0,0,0,0,0,0,0,0,0,0,0.363642586,0.363642586,0.727868635,1.091802951,1.091802951,1.091802951,1.091802951,1.093118377,1.457491169,1.457491169,1.457491169,1.457491169,3.27935513,3.630605253,4.356726303,4.356726303,4.356726303
130320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127224,0.353030448,0.353030448,0.353030448,0.353030448,0.353030448,0.353030448,0.353030448,0.353030448,0.353030448,0.353030448,0.353030448,0.353030448,0.353030448,0.353030448,0.353030448,0.353030448,0.707161538,0.353580768,0.353580768,0.353580768,0.353580768,0.353718617,0.353718617,0.353718617,0.353718617,0.707437235,0.707437235,0.708542173,0.708542173,1.06281326,1.06281326
130339,2.221023874,2.221023874,2.221023874,2.221023874,2.221023874,2.221023874,1.665767906,1.110511937,1.110511937,0.555255969,0.555255969,0.555255969,0.555255969,0.555255969,0.555255969,0.555255969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127251,0.775681037,0.775681037,0.775681037,0.775681037,0.775681037,0.775681037,0.517120691,0.517120691,0.517120691,0.517120691,0.517120691,0.517120691,0.517120691,0.775681037,0.775681037,0.517120691,0.517858592,0.776787888,0.776787888,1.035717183,1.294646479,1.296496502,1.296496502,1.296496502,1.296496502,1.296496502,1.037197203,1.038681457,0.779011093,0.779011093,0.779011093
127288,1.277271121,1.49014964,1.49014964,1.277271121,1.064392601,1.064392601,1.064392601,1.064392601,0.85151408,0.85151408,0.425757041,0.425757041,0.63863556,0.63863556,0.63863556,0.425757041,0.21287852,0.21287852,0.425757041,0.425757041,0.425757041,0.42585696,0.42585696,0.42585696,0.42585696,0.63878544,0.63878544,0.638336013,0.638336013,0.638336013,0.638336013
127322,2.640536242,2.640536242,2.640536242,2.112428994,2.112428994,2.112428994,2.112428994,3.168643491,3.168643491,2.112428994,2.112428994,2.112428994,1.584321745,1.584321745,1.584321745,1.584321745,1.586168274,2.114891032,3.172336549,3.172336549,3.172336549,3.172336549,3.172336549,3.172336549,3.172336549,1.586168274,2.114891032,2.64361379,2.64361379,3.701059306,3.701059306
130348,0,1.150650923,1.150650923,1.150650923,1.150650923,1.150650923,1.150650923,1.150650923,1.150650923,1.150650923,1.150650923,1.150650923,1.150650923,1.150650923,1.150650923,1.725976384,0.576788463,0.576788463,0.576788463,0.576788463,0.576788463,0.582341626,0.582341626,0.582341626,0.582341626,0.582341626,0.582341626,0.584592946,0.584592946,1.169185893,0.584592946
127368,1.042620377,1.042620377,1.042620377,1.042620377,0.834096302,0.834096302,0.834096302,0.417048151,0.417048151,0.417048151,0.417048151,0.417048151,0,0,0,0,0.208524075,0.208524075,0.208524075,0.208524075,0.417048151,0.208524075,0.417048151,0.625572226,0.834096302,0.834096302,0.834096302,0.833713074,0.833713074,0.833713074,0.833713074
127386,0.264979046,0.529958092,0.529958092,0.529958092,0.529958092,0.529958092,0.529958092,0.794937137,0.794937137,0.794937137,0.794937137,1.059916183,1.059916183,0.794937137,0.794937137,0.794937137,0.529648718,0.529648718,0.794473076,0.794473076,0.794473076,0.794705039,0.794705039,0.794705039,0.794705039,0.529803359,0.529803359,0.53073311,0.53073311,0.53073311,0.53073311
127411,1.275176743,1.912765115,1.912765115,1.912765115,1.912765115,1.912765115,1.275176743,1.275176743,1.275176743,1.275176743,1.275176743,1.275176743,1.275176743,1.275176743,1.275176743,1.275176743,0.642555419,0.642555419,0.642555419,0.642555419,0,0.644838843,0.644838843,0,0,0,0,0,0,0,0
127493,0.240723867,0.240723867,0.240723867,0.240723867,0.240723867,0.240723867,0.240723867,0.240723867,0,0,0,0,0,0,0,0,0,0,0,0,0.962895466,0.722171599,0.962895466,0.962895466,0.962895466,1.203619332,1.444343199,1.446261827,1.446261827,1.446261827,1.446261827
127536,1.354161571,1.354161571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677080786,0.677080786,0.677080786,0.677080786,0.677080786,0.677080786,0.677586448,0.677586448,0.677586448,0.677586448,0.677586448,0.677586448,0.680126126,0.680126126,0.680126126,0.680126126
127563,1.604873089,1.604873089,1.604873089,1.604873089,1.604873089,1.604873089,1.604873089,1.604873089,1.604873089,1.604873089,1.604873089,1.604873089,1.604873089,1.604873089,1.604873089,0.534957697,0,0,0,0,0,0,0,0,0,0.536856954,2.147427817,2.152522545,2.690653181,2.690653181,2.690653181
127625,2.821420599,2.821420599,2.418360514,2.418360514,2.015300428,2.418360514,2.418360514,2.418360514,2.418360514,2.418360514,2.418360514,2.418360514,2.015300428,1.612240342,1.612240342,0.806120172,1.211332781,1.211332781,1.211332781,1.211332781,0.807555187,1.215660902,1.215660902,0.810440601,0.810440601,0.810440601,0.810440601,0.810802728,0.810802728,0.810802728,1.621605456
127689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279509628,0.559019256,0.559363904,0.559363904,0.559363904,0.559363904
127714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127750,1.507123343,1.507123343,1.130342507,1.130342507,1.130342507,1.130342507,1.883904179,2.260685015,2.637465851,2.637465851,2.637465851,2.260685015,2.260685015,2.260685015,2.260685015,1.883904179,1.507749486,1.507749486,1.884686857,1.884686857,2.638561599,2.639658258,2.639658258,3.016752295,2.262564221,1.885470184,1.508376148,1.510259264,1.510259264,1.510259264,1.510259264
127812,0,0,0,0,0,0,0,0.552887418,0.552887418,0.552887418,0.552887418,0.552887418,0.552887418,0.552887418,0.552887418,0.552887418,0.553224545,0.553224545,0.553224545,0.553224545,0.553224545,0.553900033,0.553900033,0.553900033,0.553900033,0,0,0,0,0,0.553900033
127858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78485143,0.78485143,0.793777999,0.793777999,0.793777999,0.793777999,0.793777999,0.793777999,0.794473076,0.794473076,0.794473076,0.794473076
127901,1.631813404,1.631813404,1.631813404,1.631813404,2.447720107,2.447720107,2.447720107,2.447720107,2.447720107,0.815906703,0.815906703,0.815906703,0.815906703,0.815906703,0.815906703,0.815906703,0.819591918,0.819591918,0.819591918,0,0,0.819591918,0,0,0,0,0,0,0,0,0
125418,1.102148023,1.278491707,1.498921311,1.543007232,1.543007232,1.543007232,1.587093153,1.498921311,1.675264995,1.631179074,1.675264995,1.719350916,1.719350916,1.543007232,1.675264995,1.366663548,1.455188935,1.234705763,1.455188935,1.49928557,1.587478838,1.499577103,1.63189273,1.675997939,1.587787521,1.63189273,1.896523984,1.809897259,2.163047944,2.20719178,2.339623286
125542,0.693971951,0.747354409,0.800736867,0.800736867,0.747354409,0.747354409,0.800736867,1.121031613,1.121031613,1.067649156,0.96088424,2.455593059,2.455593059,2.562357974,2.722505347,2.615740432,2.563112008,4.05826068,4.111658847,4.111658847,4.111658847,4.112627036,4.112627036,4.112627036,4.005805554,3.631930369,3.578519629,2.191904918,2.138443822,2.138443822,1.978060535
125622,0.702054361,0.780060401,0.702054361,0.624048321,0.624048321,0.624048321,0.624048321,0.624048321,0.546042281,0.624048321,0.624048321,0.546042281,0.546042281,0.468036241,0.546042281,0.468036241,0.623994672,0.623994672,1.091990675,1.325988677,1.481987345,1.559986679,1.637986014,1.637986014,1.715985347,1.715985347,2.651977355,2.497266823,2.575306411,2.575306411,2.575306411
128105,1.690599228,1.690599228,1.54971596,1.408832691,1.408832691,1.408832691,1.54971596,1.690599228,1.408832691,1.408832691,1.408832691,1.408832691,1.54971596,1.408832691,1.408832691,1.127066153,1.270909615,1.270909615,1.412121794,1.553333974,1.553333974,1.558184353,1.699837476,1.699837476,1.558184353,1.274878107,1.274878107,1.134110316,1.134110316,1.134110316,1.275874105
128374,1.752444386,1.752444386,2.071070638,2.230383765,2.230383765,2.230383765,1.911757512,2.071070638,1.911757512,1.433818134,1.274505008,1.274505008,1.433818134,1.752444386,1.752444386,1.752444386,2.390116577,1.912093262,1.752752156,1.752752156,1.912093262,1.912093262,1.912093262,2.071434367,1.912093262,1.593411052,1.593411052,1.592571972,1.433314775,1.592571972,1.592571972
128711,0.927381519,0.850099726,0.850099726,0.772817932,0.772817932,0.695536139,0.772817932,0.695536139,0.618254346,0.618254346,0.618254346,0.618254346,0.772817932,0.772817932,0.772817932,0.540972552,0.54143374,0.696129094,0.773476771,0.773476771,0.696129094,0.7726205,0.7726205,0.69535845,0.54083435,0.54083435,0.6180964,0.618781417,0.618781417,0.618781417,0.696129094
127938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586103522,0.586103522,1.172207045,1.174483175,1.174483175,1.174483175,1.174483175
127983,0.399071147,0.399071147,0.399071147,0.199535573,0.199535573,0.199535573,0.399071147,0.399071147,0.399071147,0.399071147,0.399071147,0.399071147,0.399071147,0.399071147,0.399071147,0.399071147,0.399158932,0.99789733,1.596635728,1.596635728,1.796215195,1.798589048,1.798589048,1.798589048,1.798589048,1.798589048,2.597961957,2.597389844,2.597389844,2.397590626,2.397590626
128178,0,0,0.305999411,0.305999411,0.305999411,0.611998821,1.835996464,1.835996464,1.835996464,1.835996464,1.835996464,1.835996464,1.835996464,1.835996464,2.141995875,2.141995875,2.155810513,1.847837582,1.847837582,1.847837582,1.539864652,1.849721209,1.849721209,1.54143434,0.924860604,0.924860604,0.924860604,0.924860604,0.924860604,0.924860604,0.616573736
128052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438091865,0.438091865,1.314275595,1.314275595,1.314275595,1.317456321,1.317456321,1.317456321,1.317456321,1.317456321,1.756608427,1.756608427,2.195760535,2.195760535,2.634912641
128221,0.316680019,0.316680019,0.316680019,0.316680019,0.316680019,0.316680019,0.316680019,1.266720073,1.266720073,1.266720073,1.266720073,1.266720073,1.266720073,0.950040055,0.950040055,0.950040055,0.952033843,0.952033843,0.952033843,0.952033843,0.952033843,0.958403084,1.277870778,1.277870778,1.277870778,0.319467695,0.319467695,0.961110437,1.281480583,1.281480583,1.281480583
128301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32648012,0.32648012,0.326832944,0.326832944,0.653665888,0.653665888,0.653665888,0.653195287,0.653195287,0.653195287,0.653195287,0.653195287,0.653195287,0.979440359,0.979440359,0.652960239,0.652960239
128524,0.990489359,0.990489359,1.320652479,0.990489359,0.990489359,0.990489359,0.990489359,0.990489359,0.990489359,0.990489359,0.990489359,0.990489359,0.990489359,0.660326239,0.660326239,0.33016312,0.661529896,0.330764948,0.330764948,0.330764948,0.330764948,0.331006294,0.331006294,0.331006294,0.331006294,0.331006294,0.331006294,0.330644407,0.661288814,0.661288814,0.661288814
128560,0.349494704,0.349494704,0.349494704,0.349494704,0.349494704,0.349494704,0.349494704,0.349494704,0,0,0,0,0,0,0,0,0,0,0,0,0.349225655,0.349899056,0.349899056,0.349899056,0.349899056,0.349899056,0.349899056,0.698451311,0.698451311,0.698451311,0.698451311
128588,0,0,0.674062595,0.674062595,0.674062595,0.674062595,0.674062595,0.674062595,0.674062595,0.674062595,0.674062595,0.674062595,0.674062595,0.674062595,0.674062595,0.898750127,0.897638637,0.224409659,0.224409659,0.224409659,0.224409659,0.224465179,0.224465179,0.224465179,0.448930357,0.448930357,0.448930357,0.674062595,0.674062595,0.674062595,0.674062595
130366,0.899195494,0.899195494,0.899195494,0.899195494,0.899195494,0.899195494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128613,0,0,0,0,0,0,0.495515157,0.991030314,0.991030314,0.991030314,0.991030314,0.991030314,0.991030314,0.991030314,0.991030314,0.991030314,0.996472546,1.494708818,1.494708818,1.494708818,1.494708818,1.495530087,1.495530087,1.495530087,0.997020058,0.498510029,0.498510029,0.498510029,0.498510029,0.498510029,0.498510029
128659,0,0,0,0.296693346,0.296693346,0.296693346,0.593386693,0.593386693,0.593386693,0.593386693,0.593386693,0.593386693,0.890080039,0.890080039,0.890080039,0.890080039,0.890662552,0.890662552,0.593775035,0.593775035,0.593775035,0.5935808,0.5935808,0.5935808,0.2967904,0.2967904,0.2967904,0,0,0,0
128864,2.479897606,2.479897606,2.479897606,2.125626519,2.125626519,2.125626519,2.479897606,2.125626519,2.125626519,1.771355433,1.771355433,1.417084347,1.417084347,1.06281326,1.06281326,1.06281326,1.063228421,1.063228421,1.417637895,1.417637895,1.417637895,1.421524877,1.421524877,1.421524877,0.710762439,0.710762439,0.355381219,0.35565984,0.711319681,0.711319681,0.711319681
129246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125347,2.164864901,2.253226734,2.429950399,2.595628835,2.606674064,2.573538377,2.562493148,2.429950399,2.65085498,2.463086086,2.308452879,2.264271963,2.319498108,2.242181504,2.341588566,2.363679024,2.585024183,2.585024183,2.695495303,2.750730862,2.91643754,3.004046314,2.959869163,3.015090603,2.959869163,2.9267363,2.993002027,3.159050893,3.225324687,3.291598482,3.269507217
